,Eco,Eco Plus,Gender,Customer Type,Age,Type of Travel,Flight Distance,Wifi Service,Departure/Arrival,Online Booking,Gate Location,Food and Drink,Online Boarding,Seat Comfort,Inflight Entertainment,On-board Service,Leg Room,Baggage,Checkin Service,Inflight Service,Cleanliness,Departure Delay,Arrival Delay,Satisfaction
18918,0,0,1.0,0.0,28,1.0,500,3,3,3,4,2,3,2,2,4,2,4,3,5,2,37,30.0,0.0
18919,1,0,0.0,0.0,23,1.0,436,1,4,1,1,4,4,4,4,5,5,5,5,4,4,0,0.0,1.0
18920,1,0,0.0,1.0,62,0.0,489,3,2,3,4,5,3,2,5,4,5,4,1,3,5,0,28.0,0.0
18921,1,0,0.0,0.0,33,1.0,96,3,3,2,4,5,2,2,5,1,2,4,2,4,5,0,0.0,0.0
18922,1,0,1.0,1.0,34,0.0,169,3,5,3,4,1,3,1,1,4,5,5,5,4,1,16,40.0,0.0
18923,1,0,1.0,0.0,20,1.0,1028,2,2,2,3,5,2,5,5,3,3,4,3,4,5,39,32.0,0.0
18924,1,0,0.0,1.0,55,0.0,129,2,1,2,2,5,2,5,5,4,5,5,5,4,5,0,0.0,0.0
18925,0,1,0.0,1.0,9,1.0,680,4,2,1,2,4,4,5,4,1,1,3,2,3,4,0,0.0,1.0
18926,1,0,0.0,1.0,28,0.0,239,2,5,2,3,5,2,5,5,5,3,4,4,4,5,31,27.0,0.0
18927,0,0,1.0,1.0,33,1.0,214,5,5,5,5,4,4,5,5,5,5,5,3,5,4,1,0.0,1.0
18928,1,0,1.0,1.0,21,0.0,770,3,4,3,4,4,3,4,4,5,5,5,3,4,4,0,3.0,0.0
18929,0,0,1.0,1.0,49,1.0,587,2,2,2,2,3,5,4,4,4,5,4,5,4,5,81,99.0,1.0
18930,1,0,0.0,1.0,34,0.0,1124,2,4,2,1,4,2,4,4,4,2,3,5,5,4,23,17.0,0.0
18931,1,0,0.0,1.0,36,0.0,391,2,4,3,2,1,3,1,1,5,5,4,4,4,1,34,18.0,0.0
18932,0,0,1.0,1.0,41,1.0,1951,5,2,5,5,2,5,5,4,4,4,4,4,4,4,0,0.0,1.0
18933,1,0,0.0,1.0,27,0.0,414,4,3,4,1,5,4,1,5,3,2,3,5,1,5,0,12.0,0.0
18934,1,0,0.0,1.0,43,1.0,255,1,1,1,1,2,1,2,2,4,5,2,3,2,2,12,7.0,0.0
18935,1,0,1.0,1.0,12,0.0,1979,1,2,1,4,4,1,4,4,2,1,4,3,3,4,4,0.0,0.0
18936,1,0,1.0,0.0,23,1.0,224,4,1,4,3,1,4,1,1,3,5,5,5,4,1,0,0.0,0.0
18937,0,0,0.0,1.0,22,1.0,937,2,2,2,2,5,5,5,5,3,4,4,3,4,5,17,21.0,1.0
18938,1,0,0.0,0.0,26,1.0,650,2,3,2,3,5,2,5,5,2,4,4,1,3,5,0,0.0,0.0
18939,0,0,0.0,1.0,45,1.0,1883,2,2,2,2,2,4,5,4,4,4,4,3,4,5,66,58.0,1.0
18940,0,0,0.0,1.0,55,1.0,1972,1,1,5,1,2,3,4,1,1,2,1,5,1,4,0,0.0,1.0
18941,1,0,0.0,1.0,30,0.0,223,3,1,1,3,2,1,2,2,2,4,4,4,4,2,20,14.0,0.0
18942,0,0,1.0,1.0,47,1.0,987,1,1,1,1,3,3,4,1,1,1,1,4,1,4,0,8.0,0.0
18943,0,0,0.0,0.0,39,1.0,258,4,4,4,3,3,4,2,3,3,3,5,3,4,3,14,2.0,0.0
18944,0,0,1.0,1.0,48,1.0,2661,5,5,5,5,2,5,4,5,5,5,5,4,5,3,5,19.0,1.0
18945,1,0,1.0,1.0,58,1.0,861,2,3,3,3,1,3,2,2,2,2,2,1,2,1,4,25.0,0.0
18946,0,1,0.0,1.0,66,0.0,452,5,1,5,2,3,5,3,3,1,2,2,3,3,3,0,0.0,1.0
18947,1,0,0.0,1.0,36,0.0,882,3,5,3,4,2,3,1,2,4,3,5,3,4,2,14,0.0,0.0
18948,1,0,1.0,1.0,33,0.0,542,3,4,3,4,1,3,1,1,2,1,1,4,2,1,12,7.0,0.0
18949,0,0,0.0,1.0,60,1.0,3431,5,5,2,5,3,5,5,4,4,4,4,5,4,4,66,98.0,1.0
18950,1,0,0.0,1.0,7,0.0,964,4,1,4,2,5,4,5,5,1,1,3,2,3,5,11,3.0,0.0
18951,0,0,1.0,1.0,45,1.0,489,2,2,2,2,2,5,4,5,5,4,5,5,5,4,0,0.0,1.0
18952,0,0,1.0,0.0,33,1.0,731,2,2,2,3,5,2,5,5,5,5,5,4,4,5,0,0.0,0.0
18953,0,0,0.0,1.0,56,1.0,142,5,5,2,5,4,2,2,4,4,4,5,1,4,1,0,0.0,1.0
18954,0,0,1.0,1.0,39,1.0,2521,5,5,5,5,4,4,4,4,3,5,4,4,5,4,14,21.0,1.0
18955,1,0,1.0,1.0,51,1.0,666,2,5,5,5,5,3,3,2,2,2,2,1,2,3,0,0.0,0.0
18956,0,0,1.0,1.0,33,1.0,3567,4,5,5,5,5,3,2,4,4,4,4,3,4,3,0,0.0,0.0
18957,0,0,0.0,1.0,44,1.0,3294,2,2,2,2,3,4,4,4,4,4,4,5,4,4,0,0.0,1.0
18958,0,0,0.0,1.0,17,1.0,554,3,2,2,2,3,3,3,3,3,5,3,2,4,3,0,7.0,0.0
18959,0,0,1.0,1.0,33,1.0,3493,3,4,4,4,3,3,4,3,3,3,3,3,3,3,2,0.0,0.0
18960,0,0,1.0,0.0,28,1.0,413,3,3,3,5,5,3,5,5,5,4,5,4,4,5,5,0.0,0.0
18961,1,0,1.0,0.0,22,1.0,150,1,1,1,1,4,1,4,4,5,4,4,2,5,4,0,0.0,1.0
18962,0,1,0.0,1.0,36,1.0,271,3,5,5,5,3,3,3,3,1,4,3,3,4,3,8,12.0,0.0
18963,0,0,1.0,1.0,34,1.0,237,5,5,5,5,3,5,5,4,4,4,4,5,4,3,71,14.74085660217047,1.0
18964,1,0,1.0,1.0,13,0.0,399,2,4,2,1,4,2,4,4,3,4,4,3,4,4,0,0.0,0.0
18965,1,0,0.0,1.0,15,0.0,722,3,2,3,4,5,3,5,5,2,1,4,4,4,5,51,79.0,0.0
18966,0,0,1.0,1.0,46,1.0,2072,4,4,4,4,3,1,4,5,5,5,5,4,5,4,0,0.0,1.0
18967,0,0,1.0,1.0,44,1.0,100,1,4,1,2,4,4,4,3,2,5,4,4,5,4,230,214.0,1.0
18968,0,0,1.0,1.0,60,1.0,1616,3,3,3,3,5,5,4,2,2,2,2,3,2,5,43,23.0,1.0
18969,0,0,0.0,1.0,55,1.0,3384,3,3,3,3,4,3,3,3,3,3,3,3,3,4,0,0.0,0.0
18970,0,0,1.0,1.0,53,1.0,199,2,2,2,2,3,4,4,4,4,4,4,4,4,5,4,39.0,1.0
18971,1,0,1.0,1.0,30,1.0,200,4,5,5,5,4,4,4,4,3,3,4,4,3,4,0,0.0,0.0
18972,1,0,1.0,1.0,30,0.0,1524,3,2,3,2,4,3,4,4,1,1,2,4,3,4,0,0.0,0.0
18973,1,0,0.0,1.0,52,0.0,229,2,5,1,2,2,1,4,2,3,4,5,4,5,2,66,72.0,0.0
18974,1,0,1.0,1.0,13,0.0,448,2,3,2,4,3,2,2,3,2,2,2,4,3,3,0,0.0,0.0
18975,0,0,0.0,1.0,39,1.0,402,4,4,4,4,3,4,5,3,3,4,3,3,3,5,0,0.0,1.0
18976,0,0,1.0,1.0,7,0.0,166,4,4,4,4,5,4,1,5,4,4,5,4,5,5,0,0.0,0.0
18977,0,0,0.0,1.0,17,1.0,719,3,4,3,3,4,4,4,4,3,3,3,4,1,4,0,0.0,1.0
18978,1,0,1.0,0.0,26,1.0,989,2,2,2,3,5,2,5,5,5,4,1,1,4,5,0,0.0,0.0
18979,1,0,0.0,1.0,66,1.0,925,1,3,3,3,1,1,1,1,1,1,3,3,3,1,0,0.0,0.0
18980,1,0,1.0,1.0,44,1.0,835,4,3,3,3,3,4,3,4,4,4,4,3,4,4,92,104.0,0.0
18981,0,0,0.0,1.0,37,1.0,370,3,3,3,3,3,3,3,3,3,3,3,3,3,3,34,32.0,0.0
18982,1,0,0.0,1.0,69,0.0,414,3,5,3,1,3,3,3,3,2,4,5,2,2,3,0,0.0,0.0
18983,0,0,1.0,1.0,59,1.0,3043,2,2,2,2,2,5,5,5,5,5,5,4,5,3,22,13.0,1.0
18984,1,0,1.0,0.0,37,1.0,911,2,2,2,3,1,2,1,1,4,2,1,1,3,1,0,0.0,0.0
18985,0,0,1.0,1.0,46,1.0,883,5,2,2,2,1,3,4,5,5,4,5,3,5,2,0,0.0,0.0
18986,0,1,1.0,1.0,28,1.0,1036,4,4,4,4,4,4,4,4,4,5,4,3,4,4,0,0.0,0.0
18987,1,0,0.0,1.0,69,0.0,135,3,1,3,3,3,3,3,3,3,4,4,3,4,3,0,0.0,0.0
18988,1,0,0.0,1.0,69,0.0,95,5,5,5,5,2,5,2,2,3,3,1,4,4,2,0,0.0,1.0
18989,0,0,0.0,1.0,52,1.0,3131,1,2,2,2,3,3,3,1,1,1,1,2,1,1,0,0.0,0.0
18990,1,0,1.0,1.0,19,0.0,447,2,4,2,4,4,2,4,4,5,5,4,5,5,4,34,43.0,0.0
18991,0,0,0.0,1.0,31,1.0,2730,3,3,4,3,5,5,5,5,2,4,1,2,3,5,5,0.0,1.0
18992,1,0,1.0,1.0,54,0.0,1299,3,4,3,4,4,4,5,4,4,3,4,5,4,3,30,35.0,0.0
18993,1,0,0.0,1.0,49,0.0,2588,3,3,4,4,2,4,4,2,1,3,2,1,3,2,0,0.0,0.0
18994,1,0,0.0,1.0,46,1.0,837,5,4,4,4,5,5,5,5,5,1,5,1,2,5,0,0.0,1.0
18995,0,1,0.0,1.0,41,1.0,447,2,5,5,5,2,2,2,2,2,3,1,4,2,2,62,46.0,1.0
18996,0,0,0.0,1.0,41,1.0,3961,3,3,5,3,3,5,4,5,5,5,5,3,5,4,17,4.0,1.0
18997,0,0,1.0,1.0,48,1.0,3872,1,1,4,1,2,5,4,5,5,5,4,4,5,3,0,0.0,1.0
18998,1,0,0.0,0.0,8,1.0,516,2,2,2,4,5,2,5,5,4,1,3,2,4,5,34,25.0,0.0
18999,1,0,1.0,1.0,56,0.0,213,3,1,1,3,4,4,5,5,5,1,5,3,5,5,20,8.0,0.0
19000,0,0,1.0,1.0,42,1.0,693,2,1,1,1,2,2,2,2,5,3,3,2,4,2,815,822.0,0.0
19001,1,0,1.0,1.0,59,0.0,762,3,5,3,1,2,4,4,4,4,3,4,3,4,5,0,2.0,0.0
19002,1,0,1.0,1.0,63,0.0,1438,1,4,1,5,4,5,4,2,2,1,2,3,2,5,0,0.0,0.0
19003,0,0,0.0,0.0,39,1.0,1107,2,2,2,3,2,2,2,2,1,3,2,4,3,2,0,0.0,0.0
19004,0,0,1.0,1.0,39,1.0,1742,2,2,2,2,5,5,5,5,5,5,5,5,5,3,0,0.0,1.0
19005,0,0,1.0,1.0,50,1.0,247,2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0.0,1.0
19006,0,0,1.0,1.0,46,1.0,2710,2,2,3,2,3,5,4,5,5,5,5,3,5,3,0,0.0,1.0
19007,1,0,1.0,0.0,23,1.0,899,2,2,2,4,5,2,5,5,2,3,3,4,4,5,0,37.0,0.0
19008,0,0,1.0,1.0,58,1.0,1738,2,2,2,2,2,5,4,4,4,5,4,3,4,4,0,9.0,1.0
19009,0,0,1.0,1.0,50,1.0,2248,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0,0.0,1.0
19010,1,0,1.0,1.0,49,0.0,224,2,5,1,1,4,4,5,3,3,1,3,5,3,3,0,0.0,0.0
19011,1,0,1.0,0.0,37,1.0,228,2,1,2,2,4,2,4,4,2,2,1,1,3,4,31,55.0,0.0
19012,1,0,0.0,1.0,14,0.0,346,2,4,2,2,3,2,3,3,5,5,4,4,4,3,12,22.0,0.0
19013,1,0,0.0,1.0,17,0.0,349,3,4,2,3,4,2,4,4,5,5,4,5,4,4,0,0.0,0.0
19014,0,0,1.0,1.0,41,1.0,435,2,1,1,1,1,4,4,2,2,2,2,4,2,4,36,26.0,0.0
19015,1,0,1.0,0.0,27,1.0,436,4,2,4,2,4,4,4,4,3,2,2,4,2,4,5,0.0,0.0
19016,1,0,0.0,1.0,34,1.0,102,3,1,1,1,3,3,3,3,2,2,3,3,4,3,0,0.0,0.0
19017,1,0,0.0,1.0,46,0.0,2342,2,3,2,2,1,2,1,1,4,4,5,4,5,1,0,2.0,0.0
19018,1,0,1.0,1.0,42,0.0,1136,2,5,2,4,3,3,5,4,4,2,4,4,4,5,0,0.0,0.0
19019,0,1,1.0,1.0,34,1.0,985,4,1,1,1,4,4,4,4,1,2,3,4,1,4,0,0.0,1.0
19020,1,0,1.0,0.0,22,1.0,2172,4,4,4,1,4,4,4,4,2,3,4,4,5,4,1,0.0,1.0
19021,1,0,1.0,1.0,52,0.0,931,1,5,1,4,3,5,4,1,1,1,3,4,1,4,3,0.0,0.0
19022,0,0,1.0,1.0,30,1.0,2670,2,2,2,2,4,4,4,4,4,2,4,5,5,4,0,0.0,1.0
19023,0,0,1.0,1.0,47,1.0,157,1,1,1,1,5,5,5,5,5,5,4,5,5,5,0,0.0,1.0
19024,1,0,1.0,1.0,47,0.0,978,3,4,3,1,2,4,5,2,2,3,4,4,2,4,0,0.0,0.0
19025,1,0,1.0,1.0,68,0.0,641,1,4,1,3,3,5,4,5,5,1,5,3,5,3,11,12.0,0.0
19026,1,0,0.0,1.0,17,0.0,345,1,1,1,4,3,1,3,3,3,1,4,2,4,3,0,0.0,0.0
19027,0,0,0.0,0.0,37,1.0,707,1,1,1,2,1,1,1,1,4,3,4,5,4,1,6,5.0,0.0
19028,1,0,1.0,0.0,31,1.0,1598,4,4,4,3,5,4,5,5,4,5,3,3,3,5,8,0.0,0.0
19029,0,0,0.0,1.0,44,1.0,1841,5,5,5,5,4,4,5,4,4,4,4,5,4,4,0,0.0,1.0
19030,1,0,0.0,1.0,58,1.0,533,5,5,5,5,5,5,5,5,1,2,5,1,2,5,0,0.0,1.0
19031,0,0,1.0,0.0,48,1.0,200,4,3,3,3,2,4,2,2,4,4,5,4,4,2,3,0.0,0.0
19032,1,0,1.0,1.0,8,0.0,101,2,4,2,2,1,2,1,1,3,1,2,3,2,1,0,0.0,0.0
19033,1,0,1.0,1.0,24,1.0,1075,4,3,3,3,4,4,4,4,3,4,2,5,5,4,5,2.0,1.0
19034,0,0,0.0,1.0,44,1.0,3179,3,4,3,3,2,5,5,5,5,5,5,4,5,5,33,24.0,1.0
19035,0,0,0.0,1.0,41,1.0,2035,3,3,3,3,5,5,4,5,5,5,5,5,5,5,17,8.0,1.0
19036,1,0,0.0,0.0,25,1.0,835,2,2,2,4,2,2,2,2,4,1,4,1,3,2,0,0.0,0.0
19037,1,0,1.0,1.0,58,1.0,209,3,3,3,3,5,4,3,3,3,3,3,1,3,2,0,0.0,0.0
19038,0,1,1.0,0.0,28,1.0,925,3,3,3,3,3,3,3,3,3,5,1,1,3,3,66,69.0,0.0
19039,0,0,1.0,1.0,40,1.0,3986,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0.0,1.0
19040,1,0,1.0,1.0,26,1.0,1185,1,1,1,1,1,1,2,1,4,3,3,3,3,1,10,9.0,0.0
19041,0,0,1.0,1.0,42,1.0,2742,3,3,3,3,2,5,4,4,4,4,4,5,4,3,6,0.0,1.0
19042,0,0,1.0,0.0,26,1.0,387,2,2,2,3,4,2,4,4,4,3,3,1,4,4,6,17.0,0.0
19043,0,0,1.0,1.0,17,1.0,2218,4,1,1,1,4,4,4,1,1,1,1,4,2,4,222,205.0,0.0
19044,1,0,0.0,1.0,20,0.0,101,4,5,4,2,2,4,2,2,3,2,4,4,5,2,0,0.0,1.0
19045,1,0,1.0,1.0,48,0.0,231,4,3,4,3,5,5,4,1,1,4,1,4,1,3,0,0.0,0.0
19046,0,0,1.0,1.0,52,1.0,3489,3,3,3,3,4,5,3,4,4,4,3,2,4,3,0,10.0,1.0
19047,0,0,1.0,1.0,57,1.0,1464,1,1,2,1,5,4,4,4,4,5,4,3,4,3,71,94.0,1.0
19048,1,0,1.0,1.0,49,1.0,116,4,2,2,2,5,2,4,4,4,4,4,4,4,2,0,0.0,1.0
19049,1,0,1.0,1.0,64,0.0,102,2,4,2,3,5,4,5,1,1,2,1,4,1,4,0,0.0,0.0
19050,1,0,1.0,1.0,56,1.0,101,5,2,4,2,5,2,1,5,5,5,5,5,5,1,0,0.0,1.0
19051,0,0,0.0,1.0,60,1.0,432,3,5,3,3,5,3,1,5,5,4,5,2,5,5,0,0.0,1.0
19052,0,0,0.0,1.0,53,1.0,853,4,4,4,4,4,5,4,5,5,5,5,3,5,3,0,0.0,1.0
19053,0,1,0.0,1.0,43,1.0,573,3,1,1,1,3,3,3,3,2,4,3,1,3,3,0,1.0,0.0
19054,1,0,0.0,1.0,7,0.0,1487,2,4,2,3,4,2,4,4,4,3,4,4,5,4,0,0.0,0.0
19055,1,0,0.0,1.0,59,0.0,534,3,2,3,1,3,3,3,3,2,4,2,1,2,3,0,0.0,0.0
19056,1,0,0.0,1.0,45,0.0,1547,3,4,3,3,2,3,2,2,4,2,4,3,4,2,0,0.0,0.0
19057,1,0,1.0,1.0,60,1.0,644,4,5,5,5,3,4,4,4,4,4,4,4,4,4,0,0.0,0.0
19058,0,1,0.0,1.0,56,0.0,397,1,5,1,2,4,1,4,4,3,5,4,5,5,4,3,0.0,0.0
19059,1,0,0.0,1.0,27,0.0,337,4,4,4,1,4,5,4,3,5,5,4,4,3,4,135,135.0,0.0
19060,1,0,0.0,0.0,23,1.0,810,3,3,3,3,2,3,2,2,1,4,2,4,3,2,0,10.0,0.0
19061,1,0,0.0,0.0,49,0.0,491,5,4,5,2,3,5,3,3,1,4,3,3,4,3,0,14.74085660217047,1.0
19062,0,0,0.0,1.0,53,1.0,756,3,3,3,3,4,4,5,4,4,4,4,5,4,3,18,4.0,1.0
19063,1,0,1.0,0.0,27,1.0,550,3,1,3,5,1,3,1,1,3,4,1,2,3,1,0,0.0,0.0
19064,1,0,0.0,1.0,34,1.0,129,3,4,4,4,3,4,3,3,3,2,4,5,5,3,0,0.0,1.0
19065,1,0,0.0,0.0,25,1.0,762,3,3,3,1,5,3,5,5,3,3,5,2,2,5,42,25.0,0.0
19066,1,0,0.0,1.0,41,0.0,341,3,5,3,5,3,3,5,3,4,5,4,5,5,3,0,0.0,0.0
19067,1,0,0.0,0.0,22,1.0,607,2,4,2,1,4,2,5,4,1,5,5,1,3,4,106,97.0,0.0
19068,1,0,0.0,1.0,33,0.0,666,1,4,1,5,3,1,3,3,4,5,3,1,1,3,0,0.0,0.0
19069,1,0,1.0,1.0,53,0.0,570,1,2,1,4,4,4,3,5,5,1,5,4,5,1,0,0.0,0.0
19070,1,0,1.0,1.0,13,0.0,998,2,5,2,3,2,2,2,2,3,5,2,2,5,2,0,0.0,0.0
19071,0,0,1.0,1.0,46,1.0,3302,4,4,4,4,3,5,4,4,4,4,4,5,4,5,0,0.0,1.0
19072,0,0,1.0,0.0,37,1.0,351,1,2,2,3,3,2,3,3,4,5,3,3,4,3,8,0.0,0.0
19073,1,0,1.0,0.0,25,1.0,933,5,5,5,3,3,5,3,3,5,1,4,1,4,3,0,0.0,1.0
19074,1,0,0.0,1.0,24,0.0,944,3,2,3,2,3,3,5,3,4,1,2,1,2,3,7,0.0,0.0
19075,1,0,1.0,1.0,64,0.0,460,2,2,2,4,2,3,4,5,5,2,4,1,5,2,0,0.0,0.0
19076,1,0,0.0,1.0,33,1.0,216,5,3,3,3,5,5,5,5,3,1,4,1,4,5,40,45.0,1.0
19077,1,0,1.0,1.0,53,0.0,438,3,4,3,3,4,4,5,3,3,3,3,3,3,4,33,12.0,0.0
19078,1,0,0.0,1.0,8,0.0,731,3,2,3,3,4,3,4,4,1,5,4,3,3,4,25,52.0,0.0
19079,0,0,1.0,1.0,53,1.0,1667,4,4,4,4,5,3,1,5,5,5,5,5,5,2,0,0.0,1.0
19080,1,0,1.0,1.0,57,1.0,606,2,2,2,2,1,3,3,2,2,2,2,3,2,1,20,16.0,0.0
19081,0,0,0.0,1.0,45,1.0,3315,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0,0.0,1.0
19082,0,0,1.0,1.0,47,1.0,422,1,1,2,2,5,4,3,1,1,1,1,4,1,4,27,21.0,0.0
19083,0,0,0.0,1.0,43,1.0,2904,5,5,5,5,2,5,5,4,4,4,4,5,4,3,12,12.0,1.0
19084,0,0,0.0,1.0,48,1.0,1550,2,2,2,2,3,4,5,3,3,4,3,3,3,5,0,0.0,1.0
19085,1,0,0.0,0.0,36,1.0,201,2,5,2,4,4,2,4,4,4,4,4,2,3,4,0,0.0,0.0
19086,0,0,1.0,1.0,48,1.0,247,2,2,2,2,4,4,5,4,4,4,4,3,4,5,0,0.0,1.0
19087,0,0,0.0,1.0,34,1.0,2156,4,4,4,4,4,4,5,4,4,4,4,4,4,3,0,0.0,1.0
19088,0,0,0.0,1.0,29,1.0,3690,5,5,5,5,5,5,5,5,1,2,4,3,2,5,23,25.0,1.0
19089,0,0,0.0,1.0,60,1.0,3986,4,4,4,4,4,5,5,5,5,5,5,3,5,5,97,96.0,1.0
19090,0,0,1.0,1.0,46,1.0,767,2,2,2,2,2,4,5,2,2,2,2,3,2,3,12,11.0,1.0
19091,0,0,1.0,1.0,35,1.0,1840,2,3,2,2,4,4,5,4,4,3,4,3,4,4,0,0.0,1.0
19092,1,0,1.0,1.0,56,0.0,326,4,1,4,4,2,3,3,4,4,4,4,3,4,2,0,5.0,0.0
19093,0,0,1.0,1.0,57,1.0,1947,5,5,5,5,3,5,5,5,5,5,5,4,5,3,0,0.0,1.0
19094,0,0,1.0,1.0,9,1.0,1997,1,3,3,3,1,1,1,1,2,1,4,2,4,1,2,11.0,0.0
19095,0,0,0.0,1.0,52,1.0,210,1,1,3,1,3,4,4,4,4,4,4,5,4,3,0,0.0,1.0
19096,0,0,1.0,1.0,55,1.0,228,1,1,1,1,3,4,2,5,5,5,5,1,5,1,0,0.0,1.0
19097,1,0,0.0,1.0,34,0.0,1825,2,4,2,3,1,2,1,1,4,5,4,4,4,1,0,0.0,0.0
19098,0,0,0.0,1.0,38,1.0,1624,4,4,4,4,3,4,4,5,5,5,5,3,5,3,49,30.0,1.0
19099,0,1,0.0,1.0,30,0.0,116,3,3,3,2,3,3,3,3,4,4,3,2,2,3,0,0.0,0.0
19100,1,0,0.0,0.0,22,1.0,341,5,1,5,3,2,5,2,2,3,3,3,2,5,2,23,16.0,1.0
19101,0,0,0.0,1.0,39,1.0,2356,4,4,4,4,3,5,4,4,4,4,4,4,4,3,7,2.0,1.0
19102,0,1,1.0,1.0,39,1.0,2979,2,2,2,2,2,2,2,4,5,4,3,2,4,2,0,0.0,0.0
19103,0,0,0.0,0.0,35,1.0,908,3,3,3,2,3,3,3,3,4,4,5,5,5,3,0,0.0,0.0
19104,1,0,0.0,1.0,28,0.0,1747,4,3,4,4,2,4,2,2,1,3,2,2,4,2,0,0.0,0.0
19105,1,0,0.0,1.0,52,0.0,329,5,2,5,4,5,5,5,5,4,2,4,3,3,5,0,0.0,1.0
19106,1,0,0.0,1.0,50,0.0,413,2,4,2,4,4,2,4,4,3,2,5,3,4,4,0,0.0,0.0
19107,0,0,0.0,1.0,57,1.0,372,2,2,5,2,2,5,4,5,5,4,5,5,5,5,47,50.0,1.0
19108,1,0,0.0,1.0,48,0.0,718,2,4,3,3,2,3,2,2,2,3,4,2,4,2,0,0.0,0.0
19109,1,0,0.0,0.0,22,1.0,820,2,2,2,4,3,2,3,3,5,5,4,4,4,3,13,0.0,0.0
19110,1,0,1.0,1.0,64,0.0,228,4,3,4,3,2,2,2,2,2,4,2,4,2,2,79,80.0,0.0
19111,1,0,0.0,1.0,34,0.0,199,3,2,3,3,3,3,3,3,2,4,4,3,4,3,0,0.0,0.0
19112,0,0,1.0,0.0,29,1.0,1092,1,1,1,2,4,1,4,4,5,2,5,4,4,4,4,0.0,0.0
19113,0,0,0.0,1.0,51,1.0,2152,5,5,5,5,2,5,4,4,4,4,4,4,4,5,0,0.0,1.0
19114,1,0,0.0,1.0,10,0.0,1488,3,4,2,2,4,2,4,4,3,1,5,2,5,4,0,4.0,0.0
19115,0,0,0.0,1.0,44,1.0,1659,1,1,1,1,5,4,4,5,5,5,5,3,5,5,0,0.0,1.0
19116,0,0,0.0,1.0,57,1.0,259,1,1,1,1,4,5,4,3,3,3,3,4,3,3,10,17.0,1.0
19117,0,1,1.0,1.0,42,0.0,2586,3,2,3,4,3,5,4,3,2,2,4,4,3,4,40,60.0,0.0
19118,0,0,1.0,1.0,34,0.0,1041,2,2,2,3,1,3,3,1,1,2,3,3,1,3,0,0.0,0.0
19119,0,0,1.0,0.0,26,1.0,1068,5,5,5,1,3,5,3,3,4,4,5,4,5,3,17,22.0,1.0
19120,1,0,0.0,0.0,20,1.0,1020,2,2,2,2,5,2,1,5,5,4,4,4,5,5,26,21.0,1.0
19121,1,0,1.0,1.0,50,0.0,109,1,4,1,3,5,5,5,2,2,1,5,5,2,3,0,0.0,0.0
19122,1,0,1.0,1.0,40,0.0,2139,5,5,5,5,5,5,5,5,3,5,5,4,4,5,45,54.0,1.0
19123,0,0,0.0,0.0,25,1.0,1089,1,1,1,4,2,1,2,2,5,3,4,3,5,2,0,0.0,1.0
19124,1,0,1.0,1.0,37,0.0,255,4,5,4,1,3,4,3,3,4,5,5,3,4,3,0,0.0,0.0
19125,0,0,1.0,1.0,72,1.0,1437,4,5,4,5,2,4,4,4,4,4,4,1,4,2,0,0.0,0.0
19126,0,0,1.0,1.0,34,1.0,910,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0,1.0
19127,1,0,1.0,1.0,43,1.0,1598,2,2,2,2,3,5,5,2,2,2,2,3,2,5,0,0.0,1.0
19128,0,1,0.0,1.0,35,1.0,950,4,5,5,5,4,4,4,4,5,5,1,3,4,4,3,3.0,1.0
19129,1,0,0.0,1.0,20,0.0,289,3,3,3,3,4,3,4,4,2,1,4,3,4,4,29,19.0,0.0
19130,1,0,1.0,1.0,58,0.0,528,3,4,3,1,5,4,4,4,4,3,1,5,4,3,0,0.0,0.0
19131,0,0,0.0,0.0,26,1.0,342,3,5,3,5,4,3,4,4,5,2,4,5,5,4,45,47.0,0.0
19132,0,0,0.0,1.0,36,1.0,2567,1,1,1,1,2,5,5,3,3,3,3,5,3,4,12,4.0,1.0
19133,0,0,0.0,0.0,27,1.0,268,1,1,1,2,2,1,2,2,3,4,5,5,4,2,0,21.0,1.0
19134,0,1,1.0,0.0,25,1.0,1089,1,4,1,4,4,1,4,4,1,4,3,4,4,4,52,36.0,0.0
19135,1,0,1.0,1.0,44,0.0,925,3,4,3,2,2,5,5,4,4,3,4,4,4,4,16,1.0,0.0
19136,1,0,0.0,1.0,47,0.0,2611,3,4,3,3,1,3,1,1,1,5,4,2,4,1,1,6.0,0.0
19137,0,0,1.0,1.0,23,1.0,391,4,4,4,4,4,4,4,4,3,2,3,2,3,4,27,34.0,0.0
19138,1,0,1.0,1.0,7,0.0,402,2,4,2,2,1,2,1,1,4,5,4,3,5,1,0,0.0,0.0
19139,1,0,0.0,1.0,54,1.0,633,4,4,4,4,4,4,4,4,4,2,4,2,2,4,3,0.0,1.0
19140,0,0,1.0,1.0,47,1.0,2617,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,1.0,1.0
19141,0,0,1.0,1.0,28,1.0,3917,3,3,3,3,4,4,4,4,4,3,5,5,4,4,0,0.0,1.0
19142,0,0,1.0,1.0,28,1.0,773,1,1,1,1,3,4,4,1,5,4,5,4,3,4,169,163.0,1.0
